交易账号,交易户名,证件号码,开户行,交易日期,交易时间,交易金额,交易余额,收付标志,对手账号,对手户名,对手证件号码,对手开户行,交易渠道
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,2,188815,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,51,188866,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,0,188866,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,449,189315,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,189316,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,88,189404,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,0,189404,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,237,189642,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,189642,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,90,189732,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,0,189732,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,294,190027,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,190027,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,768,190795,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,2,190797,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,731,191528,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,2,191530,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,297,191828,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,191828,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,257,192086,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,192086,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,521,192607,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,192608,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,128,192736,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,0,192736,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1376,194112,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,3,194115,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,349,194464,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
A596886AF5381E59,曹富二,64758632868648864,建设银行,43949,1,1,194465,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43900,0,902,114297,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43900,0,2497,116795,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43900,0,5727,122522,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43903,0,17116,139638,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43903,0,4984,144622,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43903,0,9590,154212,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43904,0,8541,162754,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43904,0,1981,164734,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43904,0,1758,166493,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43905,0,5704,172197,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43906,0,4744,134120,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43906,0,4980,139100,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43907,0,2227,141327,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43907,0,1144,142471,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43910,0,5887,148357,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43910,0,4409,152766,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43910,0,13849,166616,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43911,0,7362,174088,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43911,0,3157,177245,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43911,0,2283,179528,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43912,0,953,179906,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43912,0,23245,203151,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43912,0,4684,207835,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43913,0,2560,210395,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43913,0,6243,216639,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43914,0,1090,217728,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43914,0,933,218662,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43914,0,1371,220033,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43917,0,18755,238787,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43917,0,13923,252710,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43917,0,8827,261537,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43918,0,1902,263439,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43918,0,3591,267030,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43918,0,560,267590,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43919,0,4367,271958,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43919,0,948,272906,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43921,0,821,223727,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43921,0,10118,233845,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43921,0,1815,235660,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43932,0,2160,235048,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43932,0,13456,248504,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43932,0,4943,253447,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43933,0,804,254251,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43934,0,2109,256360,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43934,0,411,256772,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43935,0,3481,260252,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43935,0,283,260535,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43939,0,4715,165250,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43939,0,5272,170522,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43939,0,2999,173521,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43940,0,2565,176086,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43940,0,1859,177945,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43940,0,2021,179966,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43941,0,4510,202819,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43941,0,694,203514,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43942,0,10485,213999,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43942,0,567,214566,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43943,0,4529,169095,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43943,0,11480,180575,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43943,0,586,181161,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43946,0,17525,198686,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43946,0,5791,204477,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43946,0,3038,207515,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43947,0,411,207927,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43947,0,2265,210192,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43948,0,47242,257434,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43948,0,49,257483,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43948,0,1873,259356,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43949,0,794,215375,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43949,0,1657,217032,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
17BBF71924AAE44D,郭五,658017631989817305,建设银行,43949,0,5583,222614,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43900,1,2459,4474,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43903,1,4301,4322,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43903,1,4848,4848,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43904,1,4845,4845,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43905,1,2072,2073,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43905,1,3328,3348,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43905,1,2950,3126,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43906,1,3352,3353,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43908,1,8705,8882,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43915,1,17531,21047,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43915,1,8816,29863,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43915,1,8326,38189,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43915,1,8298,46487,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43918,0,8712,10199,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43918,0,8623,18822,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43918,1,17541,36362,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43919,1,8716,9079,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43921,1,8327,8433,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43921,1,4646,13079,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43933,1,6237,9148,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43933,1,4352,13500,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43935,1,7629,7629,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43935,1,6634,14263,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43937,1,9322,9385,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43937,1,3745,13130,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43939,1,8822,8829,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43943,0,8713,8742,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43943,1,9322,9323,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43943,1,7817,17140,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43945,1,8722,8741,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43945,1,9322,18063,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43946,0,7638,15864,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43946,1,8328,8693,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
57E65DE68352CD82,张八娃,668684630487898791,建设银行,43946,1,7195,15888,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43900,1,3578,3580,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43900,1,2734,2744,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43900,1,2734,5477,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43900,1,1610,7087,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43900,1,2982,10069,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,4725,4795,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,3747,8542,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,3521,12063,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,4229,16293,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,2724,19016,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,4871,23887,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,967,24854,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43901,0,981,25835,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43903,1,4722,4726,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43903,1,4351,9077,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,3344,3346,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,4628,7974,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,1872,9846,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,2447,2453,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,1638,4091,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,0,4244,8335,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43904,1,4085,4091,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43906,0,3747,3750,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43906,0,4744,8495,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43906,0,4324,12818,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43907,1,3752,4971,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43907,1,7589,12560,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43907,1,8680,21240,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43907,1,9175,30414,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43910,1,4724,4844,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43918,1,4821,4825,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43921,0,3747,3748,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43921,0,4205,7952,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
34C97BA780E0D78A,张二黑,528585918480686,建设银行,43921,0,2982,10934,进,0F76A363EACBDEAF,张红二,70848863156644653,农业银行湖北武汉支行,757B505C
